"commit" "degree" "betweenness" "closeness" "distance" "diameter" "network.size" "connected.rate" "cc.size" "transitivity"
"1" 3 0.167259786476868 0.0275800711743772 7.92368142791701e-07 1.2952380952381 2 1124 0.0133451957295374 15 0.809322033898305
"2" 4 0.172597864768683 0.0275800711743772 7.92368142791701e-07 1.2952380952381 2 1124 0.0133451957295374 15 0.809322033898305
"3" 5 0.183274021352313 0.0275800711743772 7.92368142791701e-07 1.2952380952381 2 1124 0.0133451957295374 15 0.809322033898305
"4" 6 0.220640569395018 0.0355871886120996 7.92387319422704e-07 1.33333333333333 2 1124 0.0142348754448399 16 0.787261146496815
"5" 7 0.220640569395018 0.0355871886120996 7.92387319422704e-07 1.33333333333333 2 1124 0.0142348754448399 16 0.787261146496815
"6" 8 0.270462633451957 0.0649466192170818 7.92452697746103e-07 1.42690058479532 2 1124 0.0169039145907473 19 0.737560975609756
"7" 9 0.275800711743772 0.0649466192170818 7.92452697746103e-07 1.42690058479532 2 1124 0.0169039145907473 19 0.737560975609756
"8" 10 0.281138790035587 0.0649466192170818 7.92452697746103e-07 1.42690058479532 2 1124 0.0169039145907473 19 0.737560975609756
"9" 11 0.318505338078292 0.0631672597864769 7.92452700052944e-07 1.41520467836257 2 1124 0.0169039145907473 19 0.744339622641509
"10" 12 0.398576512455516 0.0809608540925267 7.92502869585681e-07 1.43333333333333 2 1124 0.0186832740213523 21 0.727988546886185
"11" 13 0.435943060498221 0.0809608540925267 7.92502869585681e-07 1.43333333333333 2 1124 0.0186832740213523 21 0.727988546886185
"12" 14 0.45373665480427 0.0809608540925267 7.92502869585681e-07 1.43333333333333 2 1124 0.0186832740213523 21 0.727988546886185
"13" 15 0.4644128113879 0.0809608540925267 7.92502869585681e-07 1.43333333333333 2 1124 0.0186832740213523 21 0.727988546886185
"14" 16 0.466192170818505 0.0809608540925267 7.92502869585681e-07 1.43333333333333 2 1124 0.0186832740213523 21 0.727988546886185
"15" 17 0.47153024911032 0.0809608540925267 7.92502869585681e-07 1.43333333333333 2 1124 0.0186832740213523 21 0.727988546886185
"16" 18 0.498220640569395 0.0951957295373665 7.92529932638732e-07 1.46320346320346 2 1124 0.0195729537366548 22 0.704102219233356
"17" 19 0.5 0.0951957295373665 7.92529932638732e-07 1.46320346320346 2 1124 0.0195729537366548 22 0.704102219233356
"18" 20 0.51067615658363 0.116548042704626 7.92558314672638e-07 1.51778656126482 3 1124 0.0204626334519573 23 0.692913385826772
"19" 21 0.51067615658363 0.116548042704626 7.92558314672638e-07 1.51778656126482 3 1124 0.0204626334519573 23 0.692913385826772
"20" 22 0.560498220640569 0.164590747330961 7.92651487506947e-07 1.56923076923077 3 1124 0.0231316725978648 26 0.645056726094003
"21" 23 0.565836298932384 0.164590747330961 7.92651487506947e-07 1.56923076923077 3 1124 0.0231316725978648 26 0.645056726094003
"22" 24 0.592526690391459 0.185053380782918 7.92685220038229e-07 1.59259259259259 3 1124 0.0240213523131673 27 0.630602782071097
"23" 25 0.597864768683274 0.185053380782918 7.92685220038229e-07 1.59259259259259 3 1124 0.0240213523131673 27 0.630602782071097
"24" 26 0.608540925266904 0.184163701067616 7.92685221208507e-07 1.58974358974359 3 1124 0.0240213523131673 27 0.631498470948012
"25" 27 0.613879003558719 0.184163701067616 7.92685221208507e-07 1.58974358974359 3 1124 0.0240213523131673 27 0.631498470948012
"26" 28 0.624555160142349 0.258896797153025 7.92794494754259e-07 1.66896551724138 3 1124 0.0266903914590747 30 0.611436950146628
"27" 29 0.642348754448399 0.248220640569395 7.92794508874429e-07 1.64137931034483 3 1124 0.0266903914590747 30 0.60586319218241
"28" 30 0.644128113879004 0.247330960854092 7.9279451005113e-07 1.63908045977011 3 1124 0.0266903914590747 30 0.603305785123967
"29" 31 0.654804270462633 0.245551601423488 7.92794512404523e-07 1.63448275862069 3 1124 0.0266903914590747 30 0.604306864064603
"30" 32 0.704626334519573 0.229537366548043 7.92794533584914e-07 1.59310344827586 2 1124 0.0266903914590747 30 0.608766233766234
"31" 33 0.704626334519573 0.229537366548043 7.92794533584914e-07 1.59310344827586 2 1124 0.0266903914590747 30 0.608766233766234
"32" 34 0.822064056939502 0.298932384341637 7.92959295460448e-07 1.59893048128342 2 1124 0.0302491103202847 34 0.616886846639862
"33" 35 0.823843416370107 0.298042704626335 7.92959296645794e-07 1.59714795008913 2 1124 0.0302491103202847 34 0.617045454545455
"34" 36 0.823843416370107 0.298042704626335 7.92959296645794e-07 1.59714795008913 2 1124 0.0302491103202847 34 0.617045454545455
"35" 37 0.829181494661922 0.298042704626335 7.92959296645794e-07 1.59714795008913 2 1124 0.0302491103202847 34 0.617045454545455
"36" 38 0.855871886120996 0.298042704626335 7.92959296645794e-07 1.59714795008913 2 1124 0.0302491103202847 34 0.617045454545455
"37" 39 0.873665480427046 0.293594306049822 7.92959302572505e-07 1.58823529411765 2 1124 0.0302491103202847 34 0.613821138211382
"38" 40 0.900355871886121 0.320284697508897 7.93003902614662e-07 1.60504201680672 3 1124 0.0311387900355872 35 0.603591879229568
"39" 41 0.918149466192171 0.320284697508897 7.93003902614662e-07 1.60504201680672 3 1124 0.0311387900355872 35 0.603591879229568
"40" 42 0.919928825622776 0.320284697508897 7.93003902614662e-07 1.60504201680672 3 1124 0.0311387900355872 35 0.603591879229568
"41" 43 0.921708185053381 0.320284697508897 7.93003902614662e-07 1.60504201680672 3 1124 0.0311387900355872 35 0.603591879229568
