file,commits
ChangeLog, 573
debian/changelog, 305
Makefile, 236
master/_bin/munin-cgi-graph.in, 162
master/_bin/munin-cgi-html.in, 145
node/sbin/munin-node-configure, 140
master/lib/Munin/Master/GraphOld.pm, 128
plugins/node.d/mysql_.in, 123
server/munin-graph.in, 115
debian/control, 113
master/lib/Munin/Master/Node.pm, 103
server/munin-html.in, 103
server/Munin.pm.in, 102
RELEASE, 102
master/lib/Munin/Master/Utils.pm, 102
node/lib/Munin/Node/Server.pm, 93
node/munin-node.in, 93
server/munin-update.in, 92
master/lib/Munin/Master/UpdateWorker.pm, 91
master/lib/Munin/Master/HTMLOld.pm, 86
master/lib/Munin/Master/Update.pm, 85
server/munin-limits.in, 72
master/lib/Munin/Master/LimitsOld.pm, 70
Makefile.config, 66
node/lib/Munin/Node/Service.pm, 65
node/munin-run.in, 65
lib/Munin/Master/UpdateWorker.pm, 59
INSTALL, 57
node/plugins.history.in, 56
Build.PL, 54
node/lib/Munin/Node/ProxySpooler.pm, 53
web/static/style-2.1.css, 53
.travis.yml, 51
web/static/css/style.css, 51
common/lib/Munin/Common/Config.pm, 50
node/lib/Munin/Node/Config.pm, 50
dists/debian/changelog, 47
master/lib/Munin/Master/HTMLConfig.pm, 45
plugins/node.d/http_loadtime.in, 45
master/lib/Munin/Master/Config.pm, 44
web/templates/munin-nodeview.tmpl, 44
web/static/css/style.scss, 41
lib/Munin/Master/HTML.pm, 40
node/lib/Munin/Node/SNMPConfig.pm, 40
master/_bin/munin-graph.in, 40
web/templates/munin-overview.tmpl, 39
plugins/node.d.linux/df.in, 39
node/node.d.linux/if_.in, 39
lib/Munin/Master/Graph.pm, 39
debian/munin.postinst, 37
dev_scripts/install, 37
munin-doc-base.html, 36
node/lib/Munin/Node/OS.pm, 36
node/sbin/munin-node, 36
plugins/lib/Munin/Plugin/Pgsql.pm, 35
debian/rules, 35
plugins/node.d.linux/if_.in, 35
plugins/lib/Munin/Plugin.pm, 35
node/node.d.linux/df.in, 35
web/static/js/script.js, 35
debian/patches/series, 34
node/node.d/hddtemp_smartctl.in, 33
web/static/css/style-2.1.scss, 32
plugins/plugins.history.in, 32
node/sbin/munin-run, 32
web/static/css/style-2.1.css, 32
node/lib/Munin/Node/SpoolReader.pm, 32
node/node.d/snmp__if_.in, 31
node/t/munin_node_config.t, 31
plugins/node.d/postfix_mailstats.in, 30
common/lib/Munin/Common/TLS.pm, 30
master/lib/Munin/Master/ProcessManager.pm, 30
